code_union,code_union_app,year,ind_union,ind_union_eng,name_union,app_code_name_eng,quantity,sales.m,quantity_t,sales_b,unitval_m,q_indagg,pq_indagg,q_indagg_loo,pq_indagg_loo,p_indagg_loo
1,110,1978,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,51,600.75,0.051,0.60075,11.779411764705884,6255,11199.604000000001,6204,10598.854000000001,1.7083903932946487
1,110,1979,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,45,1389.987,0.045,1.389987,30.888600000000004,9002,15354.395,8957,13964.408,1.559049681813107
1,110,1980,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,17,457,0.017,0.457,26.88235294117647,9704,20294.804,9687,19837.804,2.047879013110354
1,110,1981,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,24,1058.74,0.024,1.05874,44.11416666666667,9810,23869.861,9786,22811.121,2.330995401594114
1,110,1982,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,48,695.474,0.048,0.695474,14.489041666666667,9138,27462.097,9090,26766.623000000003,2.94462299229923
1,110,1983,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,56,1532.362,0.056,1.532362,27.36360714285714,11653,32389.708,11597,30857.345999999998,2.6608041734931445
1,110,1984,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,84,689.355,0.084,0.689355,8.206607142857143,13165,37236.078,13081,36546.723,2.7938783732130568
1,110,1985,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,21,449.658,0.021,0.449658,21.412285714285712,14893,47352.598,14872,46902.939999999995,3.1537748789671864
1,110,1986,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,96,616,0.096,0.616,6.416666666666666,14025,46733,13929,46117,3.3108622298801063
1,110,1987,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,85,1367,0.085,1.367,16.08235294117647,14466,46291,14381,44924,3.1238439607815867
1,110,1988,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,58,1567,0.058,1.567,27.01724137931034,18904,60118,18846,58551,3.1068131168417703
1,110,1989,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,103,1772,0.103,1.772,17.203883495145632,22416,79652,22313,77880,3.4903419531214985
1,110,1990,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,70,1378,0.07,1.378,19.685714285714283,24288,100664,24218,99286,4.099677925509951
1,110,1991,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,76,1334,0.076,1.334,17.55263157894737,25338,114472,25262,113138,4.478584435119943
1,110,1992,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,107,1576,0.107,1.576,14.728971962616823,18690,94152,18583,92576,4.981757520314265
1,110,1993,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,67,710,0.067,0.71,10.597014925373132,17090,84323,17023,83613,4.911766433648593
1,110,1994,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,41,572,0.041,0.572,13.95121951219512,17441,75068,17400,74496,4.281379310344827
1,110,1995,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,48,700,0.048,0.7,14.583333333333332,21032,82706,20984,82006,3.908025162028212
1,110,1996,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,39,378,0.039,0.378,9.692307692307692,20561,88418,20522,88040,4.290030211480363
1,110,1997,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,75,815,0.075,0.815,10.866666666666667,24791,102212,24716,101397,4.1024842207476935
1,110,1998,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,14,453,0.014,0.453,32.357142857142854,19685,82620,19671,82167,4.177062681104164
1,110,1999,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,29,283,0.029,0.283,9.75862068965517,22106,87234,22077,86951,3.9385333152149298
1,110,2000,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,16,116,0.016,0.116,7.25,27585,88627,27569,88511,3.210526315789474
1,110,2001,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,18,195,0.018,0.195,10.833333333333334,14926,72665,14908,72470,4.861148376710491
1,110,2002,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,17,66,0.017,0.066,3.8823529411764706,18342,67711,18325,67645,3.691405184174625
1,110,2003,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,7,226,0.007,0.226,32.285714285714285,24869,81706,24862,81480,3.27729064435685
1,110,2004,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,17,64,0.017,0.064,3.764705882352941,26761,76711,26744,76647,2.86595124139994
1,110,2005,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,26,105,0.026,0.105,4.038461538461538,28917,91243,28891,91138,3.154546398532415
1,110,2006,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,16,44,0.016,0.044,2.75,28051,87210,28035,87166,3.1091849473871944
1,110,2007,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,40,210,0.04,0.21,5.25,28879,90324,28839,90114,3.1247269322792053
1,110,2008,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,29,132,0.029,0.132,4.551724137931035,27917,94439,27888,94307,3.3816336775674123
1,110,2009,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,24,156,0.024,0.156,6.5,12244,46490,12220,46334,3.7916530278232408
1,110,2010,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,36,174,0.036,0.174,4.833333333333333,24307,74513,24271,74339,3.062873387993902
1,110,2011,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,22,96,0.022,0.096,4.363636363636364,29690,88735,29668,88639,2.987697182149117
1,110,2012,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,52,350,0.052,0.35,6.730769230769231,30489,90929,30437,90579,2.975950323619279
1,110,2013,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,47,135,0.047,0.135,2.872340425531915,30911,87974,30864,87839,2.846001814411612
1,110,2014,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,30,144,0.03,0.144,4.8,38674,113891,38644,113747,2.943458234137253
1,110,2015,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,59,191,0.059,0.191,3.2372881355932206,44401,131254,44342,131063,2.9557304587073205
1,110,2016,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,66,181,0.066,0.181,2.742424242424242,54444,151171,54378,150990,2.776674390378462
1,110,2017,鉄鋼,Steel,Handling operations/Machine tending,110_Handling operations/Machine tending,28,112,0.028,0.112,4,74034,190776,74006,190664,2.5763316487852337
1,160,1978,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,3,91,0.003,0.091,30.333333333333332,483,4843.0830000000005,480,4752.0830000000005,9.900172916666667
1,160,1979,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,3,109,0.003,0.109,36.333333333333336,652,6202.498,649,6093.498,9.389057010785823
1,160,1980,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,0,0,0,0,NaN,1617,13837.23,1617,13837.23,8.55734693877551
1,160,1981,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,1,10,0.001,0.01,10,2535,25643.153,2534,25633.153,10.115687845303867
1,160,1982,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,3,28,0.003,0.028,9.333333333333334,3780,34678.451,3777,34650.451,9.174066984379136
1,160,1983,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,16,112.31,0.016,0.11231000000000001,7.019375,4421,36334.884,4405,36222.574,8.223058796821794
1,160,1984,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,10,65.1,0.01,0.06509999999999999,6.509999999999999,5738,44795.771,5728,44730.671,7.809125523743017
1,160,1985,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,37,256.052,0.037,0.256052,6.920324324324325,7702,59641.066,7665,59385.013999999996,7.747555642530984
1,160,1986,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,43,231,0.043,0.231,5.372093023255815,6861,48987,6818,48756,7.151070695218539
1,160,1987,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,64,464,0.064,0.464,7.25,7124,55228,7060,54764,7.756940509915014
1,160,1988,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,12,64,0.012,0.064,5.333333333333333,10340,73709,10328,73645,7.1306158017041055
1,160,1989,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,124,757,0.124,0.757,6.104838709677419,14059,95254,13935,94497,6.781270182992465
1,160,1990,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,47,670,0.047,0.67,14.255319148936172,15050,101961,15003,101291,6.751383056721989
1,160,1991,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,100,1127,0.1,1.127,11.27,15750,116210,15650,115083,7.353546325878594
1,160,1992,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,103,1113,0.103,1.113,10.805825242718447,12285,91699,12182,90586,7.436053193235922
1,160,1993,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,76,778,0.076,0.778,10.23684210526316,10361,69986,10285,69208,6.729022848808945
1,160,1994,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,97,676,0.097,0.676,6.969072164948454,9992,56200,9895,55524,5.611318847902981
1,160,1995,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,62,744,0.062,0.744,12,13481,64976,13419,64232,4.786645800730308
1,160,1996,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,38,550,0.038,0.55,14.473684210526317,14846,69269,14808,68719,4.640667206915181
1,160,1997,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,30,186,0.03,0.186,6.2,17570,76889,17540,76703,4.3730330672748
1,160,1998,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,23,175,0.023,0.175,7.608695652173913,14399,71043,14376,70868,4.92960489705064
1,160,1999,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,9,59,0.009,0.059,6.555555555555555,15947,67579,15938,67520,4.2364161124356885
1,160,2000,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,21,143,0.021,0.143,6.809523809523808,17320,69939,17299,69796,4.0346840857853055
1,160,2001,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,23,411,0.023,0.411,17.869565217391305,17041,72187,17018,71776,4.217651897990363
1,160,2002,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,17,271,0.017,0.271,15.941176470588236,19655,75245,19638,74974,3.8178022201853548
1,160,2003,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,34,1981,0.034,1.981,58.26470588235294,21177,81545,21143,79564,3.7631367355625978
1,160,2004,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,27,1026,0.027,1.026,38,23151,86810,23124,85784,3.7097387995156548
1,160,2005,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,2,1511,0.002,1.511,755.4999999999999,30628,111158,30626,109647,3.5801932998106185
1,160,2006,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,4,11,0.004,0.011,2.75,24654,102215,24650,102204,4.146206896551724
1,160,2007,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,35,2194,0.035,2.194,62.685714285714276,28558,115701,28523,113507,3.9794902359499353
1,160,2008,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,2,1516,0.002,1.516,758,27975,111606,27973,110090,3.935580738569335
1,160,2009,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,3,45,0.003,0.045,15,10958,42824,10955,42779,3.9049748973071656
1,160,2010,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,3,45,0.003,0.045,15,22323,65750,22320,65705,2.9437724014336917
1,160,2011,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,6,40,0.006,0.04,6.666666666666667,34636,100794,34630,100754,2.9094426797574355
1,160,2012,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,37,163,0.037,0.163,4.405405405405406,33825,99653,33788,99490,2.9445365218420743
1,160,2013,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,8,26,0.008,0.026,3.25,32251,95196,32243,95170,2.9516484198120523
1,160,2014,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,6,34,0.006,0.034,5.666666666666667,42372,121396,42366,121362,2.8646084124061746
1,160,2015,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,27,89,0.027,0.089,3.2962962962962963,41570,126912,41543,126823,3.0528127482367666
1,160,2016,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,8,35,0.008,0.035,4.375,40455,125131,40447,125096,3.092837540485079
1,160,2017,鉄鋼,Steel,Welding and soldering,160_Welding and soldering,5,19,0.005,0.019,3.8,49300,142753,49295,142734,2.895506643675829
1,170,1978,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,50,700.1419999999999,50,700.1419999999999,14.002839999999999
1,170,1979,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,56,889.65,56,889.65,15.886607142857143
1,170,1980,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,138,1661.1000000000001,138,1661.1000000000001,12.036956521739132
1,170,1981,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,372,4394.184,372,4394.184,11.812322580645162
1,170,1982,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,569,8083.861,569,8083.861,14.207137082601054
1,170,1983,鉄鋼,Steel,Dispensing,170_Dispensing,1,8,0.001,0.008,8,501,8262.427,500,8254.427,16.508854
1,170,1984,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,574,9653.07,574,9653.07,16.81719512195122
1,170,1985,鉄鋼,Steel,Dispensing,170_Dispensing,7,504,0.007,0.504,72,587,8848.435,580,8344.435,14.386956896551723
1,170,1986,鉄鋼,Steel,Dispensing,170_Dispensing,9,792,0.009,0.792,88.00000000000001,461,6643,452,5851,12.944690265486726
1,170,1987,鉄鋼,Steel,Dispensing,170_Dispensing,11,202,0.011,0.202,18.363636363636367,502,5754,491,5552,11.307535641547862
1,170,1988,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,660,6750,660,6750,10.227272727272727
1,170,1989,鉄鋼,Steel,Dispensing,170_Dispensing,1,12,0.001,0.012,12,698,6509,697,6497,9.321377331420374
1,170,1990,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,953,8962,953,8962,9.40398740818468
1,170,1991,鉄鋼,Steel,Dispensing,170_Dispensing,0,0,0,0,NaN,1048,12779,1048,12779,12.193702290076336
