code_union,code_union_app,variable,value,year
17,170,quantity,63,1990
17,170,sales.m,538,1990
17,190,quantity,46,1990
17,190,sales.m,470,1990
17,200,quantity,248,1990
17,200,sales.m,1292,1990
17,900,quantity,975,1990
17,900,sales.m,10646,1990
2,110,quantity,326,1990
2,110,sales.m,2177,1990
2,160,quantity,15,1990
2,160,sales.m,89,1990
2,170,quantity,0,1990
2,170,sales.m,0,1990
2,190,quantity,3,1990
2,190,sales.m,47,1990
2,200,quantity,9,1990
2,200,sales.m,29,1990
2,900,quantity,4,1990
2,900,sales.m,111,1990
27,110,quantity,44,1990
27,110,sales.m,1687,1990
27,160,quantity,10,1990
27,160,sales.m,85,1990
27,170,quantity,9,1990
27,170,sales.m,144,1990
27,190,quantity,0,1990
27,190,sales.m,0,1990
27,200,quantity,5,1990
27,200,sales.m,45,1990
27,900,quantity,598,1990
27,900,sales.m,4429,1990
3,110,quantity,1075,1990
3,110,sales.m,6187,1990
3,160,quantity,1964,1990
3,160,sales.m,10827,1990
3,170,quantity,141,1990
3,170,sales.m,1579,1990
3,190,quantity,1306,1990
3,190,sales.m,8691,1990
3,200,quantity,42,1990
3,200,sales.m,254,1990
3,900,quantity,45,1990
3,900,sales.m,246,1990
4-2,110,quantity,23,1990
4-2,110,sales.m,622,1990
4-2,160,quantity,287,1990
4-2,160,sales.m,4331,1990
4-2,170,quantity,4,1990
4-2,170,sales.m,65,1990
4-2,190,quantity,26,1990
4-2,190,sales.m,214,1990
4-2,200,quantity,3,1990
4-2,200,sales.m,15,1990
4-2,900,quantity,0,1990
4-2,900,sales.m,0,1990
4-3,110,quantity,206,1990
4-3,110,sales.m,1486,1990
4-3,160,quantity,151,1990
4-3,160,sales.m,977,1990
4-3,170,quantity,2,1990
4-3,170,sales.m,27,1990
4-3,190,quantity,463,1990
4-3,190,sales.m,2075,1990
4-3,200,quantity,418,1990
4-3,200,sales.m,685,1990
4-3,900,quantity,18,1990
4-3,900,sales.m,111,1990
4-4,110,quantity,495,1990
4-4,110,sales.m,3726,1990
4-4,160,quantity,597,1990
4-4,160,sales.m,5302,1990
4-4,170,quantity,28,1990
4-4,170,sales.m,256,1990
4-4,190,quantity,322,1990
4-4,190,sales.m,1761,1990
4-4,200,quantity,1312,1990
4-4,200,sales.m,4954,1990
4-4,900,quantity,16,1990
4-4,900,sales.m,216,1990
5,110,quantity,1697,1990
5,110,sales.m,13978,1990
5,160,quantity,764,1990
5,160,sales.m,4958,1990
5,170,quantity,103,1990
5,170,sales.m,733,1990
5,190,quantity,1119,1990
5,190,sales.m,5411,1990
5,200,quantity,20344,1990
5,200,sales.m,174225,1990
5,900,quantity,65,1990
5,900,sales.m,1172,1990
6,110,quantity,46,1990
6,110,sales.m,306,1990
6,160,quantity,1,1990
6,160,sales.m,9,1990
6,170,quantity,6,1990
6,170,sales.m,60,1990
6,190,quantity,277,1990
6,190,sales.m,717,1990
6,200,quantity,397,1990
6,200,sales.m,2257,1990
6,900,quantity,1,1990
6,900,sales.m,8,1990
7-1,110,quantity,0,1990
7-1,110,sales.m,0,1990
7-1,160,quantity,10,1990
7-1,160,sales.m,74,1990
7-1,170,quantity,1,1990
7-1,170,sales.m,10,1990
7-1,190,quantity,23,1990
7-1,190,sales.m,4930,1990
7-1,200,quantity,0,1990
7-1,200,sales.m,0,1990
7-1,900,quantity,4,1990
7-1,900,sales.m,20,1990
7-3,110,quantity,2159,1990
7-3,110,sales.m,14637,1990
7-3,160,quantity,7811,1990
7-3,160,sales.m,48613,1990
7-3,170,quantity,421,1990
7-3,170,sales.m,4064,1990
7-3,190,quantity,2558,1990
7-3,190,sales.m,22680,1990
7-3,200,quantity,2827,1990
7-3,200,sales.m,9386,1990
7-3,900,quantity,54,1990
7-3,900,sales.m,862,1990
7-8,110,quantity,223,1990
7-8,110,sales.m,1290,1990
7-8,160,quantity,173,1990
7-8,160,sales.m,1323,1990
7-8,170,quantity,11,1990
7-8,170,sales.m,101,1990
7-8,190,quantity,290,1990
7-8,190,sales.m,2148,1990
7-8,200,quantity,705,1990
7-8,200,sales.m,1553,1990
7-8,900,quantity,22,1990
7-8,900,sales.m,197,1990
8,110,quantity,263,1990
8,110,sales.m,4745,1990
8,160,quantity,0,1990
8,160,sales.m,0,1990
8,170,quantity,0,1990
8,170,sales.m,0,1990
8,190,quantity,7,1990
8,190,sales.m,63,1990
8,200,quantity,0,1990
8,200,sales.m,0,1990
8,900,quantity,13,1990
8,900,sales.m,287,1990
export,110,quantity,4450,1990
export,110,sales.m,12157,1990
export,160,quantity,2802,1990
export,160,sales.m,20312,1990
export,170,quantity,65,1990
export,170,sales.m,631,1990
export,190,quantity,457,1990
export,190,sales.m,3335,1990
export,200,quantity,4574,1990
export,200,sales.m,70330,1990
export,900,quantity,249,1990
export,900,sales.m,1039,1990
1,110,quantity,76,1991
1,110,sales.m,1334,1991
1,160,quantity,100,1991
1,160,sales.m,1127,1991
1,170,quantity,0,1991
1,170,sales.m,0,1991
1,190,quantity,16,1991
1,190,sales.m,626,1991
1,200,quantity,2,1991
1,200,sales.m,11,1991
1,900,quantity,22,1991
1,900,sales.m,432,1991
11,110,quantity,186,1991
11,110,sales.m,1878,1991
11,160,quantity,0,1991
11,160,sales.m,0,1991
11,170,quantity,0,1991
11,170,sales.m,0,1991
11,190,quantity,0,1991
11,190,sales.m,0,1991
11,200,quantity,0,1991
11,200,sales.m,0,1991
11,900,quantity,1,1991
11,900,sales.m,10,1991
12,110,quantity,242,1991
12,110,sales.m,3937,1991
12,160,quantity,24,1991
12,160,sales.m,124,1991
12,170,quantity,20,1991
12,170,sales.m,201,1991
12,190,quantity,10,1991
12,190,sales.m,125,1991
12,200,quantity,19,1991
12,200,sales.m,561,1991
12,900,quantity,9,1991
12,900,sales.m,42,1991
15,110,quantity,11981,1991
15,110,sales.m,28217,1991
15,160,quantity,0,1991
15,160,sales.m,0,1991
15,170,quantity,44,1991
15,170,sales.m,422,1991
15,190,quantity,36,1991
15,190,sales.m,863,1991
15,200,quantity,9,1991
15,200,sales.m,333,1991
15,900,quantity,0,1991
15,900,sales.m,0,1991
16,110,quantity,224,1991
16,110,sales.m,4084,1991
16,160,quantity,1,1991
16,160,sales.m,8,1991
16,170,quantity,18,1991
16,170,sales.m,137,1991
16,190,quantity,81,1991
16,190,sales.m,1214,1991
16,200,quantity,31,1991
16,200,sales.m,210,1991
16,900,quantity,19,1991
16,900,sales.m,283,1991
17,110,quantity,852,1991
17,110,sales.m,4237,1991
17,160,quantity,394,1991
17,160,sales.m,4824,1991
17,170,quantity,61,1991
17,170,sales.m,517,1991
17,190,quantity,34,1991
17,190,sales.m,311,1991
17,200,quantity,405,1991
17,200,sales.m,1318,1991
17,900,quantity,468,1991
17,900,sales.m,8550,1991
2,110,quantity,355,1991
2,110,sales.m,2037,1991
2,160,quantity,12,1991
2,160,sales.m,60,1991
2,170,quantity,1,1991
2,170,sales.m,5,1991
2,190,quantity,8,1991
2,190,sales.m,77,1991
2,200,quantity,10,1991
2,200,sales.m,35,1991
2,900,quantity,2,1991
2,900,sales.m,83,1991
27,110,quantity,98,1991
27,110,sales.m,3523,1991
27,160,quantity,49,1991
27,160,sales.m,384,1991
27,170,quantity,9,1991
27,170,sales.m,162,1991
27,190,quantity,1,1991
27,190,sales.m,7,1991
27,200,quantity,34,1991
27,200,sales.m,259,1991
27,900,quantity,543,1991
27,900,sales.m,5206,1991
3,110,quantity,1109,1991
3,110,sales.m,8175,1991
3,160,quantity,1645,1991
3,160,sales.m,10762,1991
3,170,quantity,199,1991
3,170,sales.m,2147,1991
3,190,quantity,996,1991
3,190,sales.m,4259,1991
3,200,quantity,31,1991
3,200,sales.m,224,1991
3,900,quantity,593,1991
3,900,sales.m,5667,1991
4-2,110,quantity,54,1991
4-2,110,sales.m,241,1991
4-2,160,quantity,289,1991
4-2,160,sales.m,3636,1991
4-2,170,quantity,5,1991
4-2,170,sales.m,80,1991
4-2,190,quantity,17,1991
4-2,190,sales.m,135,1991
4-2,200,quantity,1,1991
4-2,200,sales.m,10,1991
4-2,900,quantity,1,1991
4-2,900,sales.m,5,1991
4-3,110,quantity,319,1991
4-3,110,sales.m,2100,1991
4-3,160,quantity,165,1991
4-3,160,sales.m,917,1991
4-3,170,quantity,7,1991
4-3,170,sales.m,51,1991
4-3,190,quantity,580,1991
4-3,190,sales.m,2205,1991
4-3,200,quantity,258,1991
4-3,200,sales.m,453,1991
4-3,900,quantity,1,1991
4-3,900,sales.m,9,1991
4-4,110,quantity,486,1991
4-4,110,sales.m,3069,1991
4-4,160,quantity,620,1991
4-4,160,sales.m,5823,1991
4-4,170,quantity,48,1991
4-4,170,sales.m,384,1991
4-4,190,quantity,472,1991
4-4,190,sales.m,2844,1991
4-4,200,quantity,666,1991
4-4,200,sales.m,4240,1991
4-4,900,quantity,5,1991
4-4,900,sales.m,44,1991
5,110,quantity,2041,1991
5,110,sales.m,15979,1991
5,160,quantity,713,1991
5,160,sales.m,4127,1991
5,170,quantity,94,1991
5,170,sales.m,686,1991
5,190,quantity,1017,1991
5,190,sales.m,6705,1991
5,200,quantity,17835,1991
5,200,sales.m,167523,1991
5,900,quantity,17,1991
5,900,sales.m,95,1991
6,110,quantity,97,1991
6,110,sales.m,422,1991
6,160,quantity,8,1991
6,160,sales.m,39,1991
6,170,quantity,18,1991
6,170,sales.m,154,1991
6,190,quantity,220,1991
6,190,sales.m,600,1991
6,200,quantity,649,1991
6,200,sales.m,4053,1991
6,900,quantity,3,1991
6,900,sales.m,20,1991
7-1,110,quantity,0,1991
7-1,110,sales.m,0,1991
7-1,160,quantity,68,1991
7-1,160,sales.m,821,1991
7-1,170,quantity,0,1991
7-1,170,sales.m,0,1991
7-1,190,quantity,22,1991
7-1,190,sales.m,4928,1991
7-1,200,quantity,0,1991
7-1,200,sales.m,0,1991
7-1,900,quantity,0,1991
7-1,900,sales.m,0,1991
7-3,110,quantity,2717,1991
7-3,110,sales.m,19322,1991
7-3,160,quantity,7635,1991
7-3,160,sales.m,54078,1991
7-3,170,quantity,429,1991
7-3,170,sales.m,5896,1991
7-3,190,quantity,3051,1991
7-3,190,sales.m,27167,1991
7-3,200,quantity,2492,1991
7-3,200,sales.m,10324,1991
7-3,900,quantity,27,1991
7-3,900,sales.m,431,1991
7-8,110,quantity,187,1991
7-8,110,sales.m,1052,1991
7-8,160,quantity,194,1991
7-8,160,sales.m,1876,1991
7-8,170,quantity,13,1991
7-8,170,sales.m,225,1991
7-8,190,quantity,198,1991
7-8,190,sales.m,1270,1991
7-8,200,quantity,304,1991
7-8,200,sales.m,1108,1991
7-8,900,quantity,9,1991
7-8,900,sales.m,96,1991
8,110,quantity,268,1991
8,110,sales.m,6277,1991
8,160,quantity,0,1991
8,160,sales.m,0,1991
8,170,quantity,0,1991
8,170,sales.m,0,1991
8,190,quantity,0,1991
8,190,sales.m,0,1991
8,200,quantity,0,1991
8,200,sales.m,0,1991
8,900,quantity,18,1991
8,900,sales.m,443,1991
export,110,quantity,4144,1991
export,110,sales.m,12111,1991
export,160,quantity,3882,1991
export,160,sales.m,27988,1991
export,170,quantity,91,1991
export,170,sales.m,1874,1991
export,190,quantity,512,1991
export,190,sales.m,3400,1991
export,200,quantity,4873,1991
export,200,sales.m,78808,1991
export,900,quantity,246,1991
export,900,sales.m,2349,1991
1,110,quantity,107,1992
1,110,sales.m,1576,1992
1,160,quantity,103,1992
1,160,sales.m,1113,1992
1,170,quantity,2,1992
1,170,sales.m,31,1992
1,190,quantity,11,1992
1,190,sales.m,195,1992
1,200,quantity,2,1992
1,200,sales.m,9,1992
1,900,quantity,20,1992
1,900,sales.m,480,1992
11,110,quantity,146,1992
11,110,sales.m,1978,1992
11,160,quantity,0,1992
11,160,sales.m,0,1992
11,170,quantity,0,1992
11,170,sales.m,0,1992
11,190,quantity,0,1992
11,190,sales.m,0,1992
11,200,quantity,0,1992
11,200,sales.m,0,1992
11,900,quantity,0,1992
11,900,sales.m,0,1992
12,110,quantity,227,1992
12,110,sales.m,3417,1992
12,160,quantity,2,1992
12,160,sales.m,18,1992
12,170,quantity,6,1992
12,170,sales.m,62,1992
12,190,quantity,6,1992
12,190,sales.m,79,1992
12,200,quantity,19,1992
12,200,sales.m,160,1992
12,900,quantity,54,1992
12,900,sales.m,208,1992
15,110,quantity,7840,1992
15,110,sales.m,20176,1992
15,160,quantity,1,1992
15,160,sales.m,6,1992
15,170,quantity,47,1992
15,170,sales.m,328,1992
15,190,quantity,27,1992
15,190,sales.m,372,1992
15,200,quantity,5,1992
15,200,sales.m,260,1992
15,900,quantity,0,1992
15,900,sales.m,0,1992
16,110,quantity,227,1992
16,110,sales.m,4235,1992
16,160,quantity,17,1992
16,160,sales.m,66,1992
16,170,quantity,11,1992
16,170,sales.m,94,1992
16,190,quantity,14,1992
16,190,sales.m,147,1992
16,200,quantity,10,1992
16,200,sales.m,117,1992
16,900,quantity,7,1992
16,900,sales.m,81,1992
17,110,quantity,454,1992
17,110,sales.m,4965,1992
17,160,quantity,223,1992
17,160,sales.m,3781,1992
17,170,quantity,54,1992
17,170,sales.m,612,1992
17,190,quantity,118,1992
17,190,sales.m,561,1992
17,200,quantity,317,1992
17,200,sales.m,1093,1992
17,900,quantity,34,1992
17,900,sales.m,548,1992
2,110,quantity,68,1992
2,110,sales.m,1152,1992
2,160,quantity,10,1992
2,160,sales.m,68,1992
2,170,quantity,0,1992
2,170,sales.m,0,1992
2,190,quantity,30,1992
2,190,sales.m,271,1992
2,200,quantity,15,1992
2,200,sales.m,179,1992
2,900,quantity,0,1992
2,900,sales.m,25,1992
27,110,quantity,39,1992
27,110,sales.m,1393,1992
27,160,quantity,17,1992
27,160,sales.m,182,1992
27,170,quantity,24,1992
27,170,sales.m,109,1992
27,190,quantity,3,1992
27,190,sales.m,88,1992
27,200,quantity,210,1992
27,200,sales.m,531,1992
27,900,quantity,421,1992
27,900,sales.m,4438,1992
3,110,quantity,626,1992
3,110,sales.m,4606,1992
3,160,quantity,1279,1992
3,160,sales.m,8518,1992
3,170,quantity,137,1992
3,170,sales.m,1104,1992
3,190,quantity,484,1992
3,190,sales.m,3141,1992
3,200,quantity,9,1992
3,200,sales.m,78,1992
3,900,quantity,293,1992
3,900,sales.m,2654,1992
4-2,110,quantity,30,1992
4-2,110,sales.m,98,1992
4-2,160,quantity,156,1992
4-2,160,sales.m,1583,1992
4-2,170,quantity,4,1992
4-2,170,sales.m,79,1992
4-2,190,quantity,13,1992
4-2,190,sales.m,100,1992
4-2,200,quantity,0,1992
4-2,200,sales.m,0,1992
4-2,900,quantity,0,1992
4-2,900,sales.m,0,1992
4-3,110,quantity,412,1992
4-3,110,sales.m,1689,1992
4-3,160,quantity,140,1992
4-3,160,sales.m,997,1992
4-3,170,quantity,5,1992
4-3,170,sales.m,25,1992
4-3,190,quantity,514,1992
4-3,190,sales.m,1993,1992
4-3,200,quantity,83,1992
4-3,200,sales.m,147,1992
4-3,900,quantity,13,1992
4-3,900,sales.m,63,1992
4-4,110,quantity,478,1992
4-4,110,sales.m,3737,1992
4-4,160,quantity,357,1992
4-4,160,sales.m,4430,1992
4-4,170,quantity,37,1992
4-4,170,sales.m,248,1992
4-4,190,quantity,439,1992
4-4,190,sales.m,2788,1992
4-4,200,quantity,494,1992
4-4,200,sales.m,3317,1992
4-4,900,quantity,11,1992
4-4,900,sales.m,74,1992
5,110,quantity,1493,1992
5,110,sales.m,8708,1992
5,160,quantity,546,1992
5,160,sales.m,3621,1992
5,170,quantity,64,1992
5,170,sales.m,491,1992
5,190,quantity,679,1992
5,190,sales.m,3682,1992
5,200,quantity,9809,1992
5,200,sales.m,89167,1992
5,900,quantity,31,1992
5,900,sales.m,150,1992
6,110,quantity,39,1992
6,110,sales.m,254,1992
6,160,quantity,7,1992
6,160,sales.m,37,1992
6,170,quantity,9,1992
6,170,sales.m,80,1992
6,190,quantity,67,1992
6,190,sales.m,241,1992
6,200,quantity,280,1992
6,200,sales.m,1101,1992
6,900,quantity,0,1992
6,900,sales.m,0,1992
7-1,110,quantity,7,1992
7-1,110,sales.m,407,1992
7-1,160,quantity,31,1992
7-1,160,sales.m,394,1992
7-1,170,quantity,0,1992
7-1,170,sales.m,0,1992
7-1,190,quantity,0,1992
7-1,190,sales.m,3,1992
7-1,200,quantity,1,1992
7-1,200,sales.m,10,1992
7-1,900,quantity,2,1992
7-1,900,sales.m,79,1992
7-3,110,quantity,1887,1992
7-3,110,sales.m,13601,1992
7-3,160,quantity,5024,1992
7-3,160,sales.m,38546,1992
7-3,170,quantity,253,1992
7-3,170,sales.m,3002,1992
7-3,190,quantity,2151,1992
7-3,190,sales.m,19413,1992
7-3,200,quantity,1485,1992
7-3,200,sales.m,4914,1992
7-3,900,quantity,37,1992
7-3,900,sales.m,530,1992
7-8,110,quantity,90,1992
7-8,110,sales.m,834,1992
7-8,160,quantity,188,1992
7-8,160,sales.m,1791,1992
7-8,170,quantity,17,1992
7-8,170,sales.m,160,1992
7-8,190,quantity,298,1992
7-8,190,sales.m,1808,1992
7-8,200,quantity,727,1992
7-8,200,sales.m,2261,1992
7-8,900,quantity,9,1992
7-8,900,sales.m,255,1992
8,110,quantity,310,1992
8,110,sales.m,9547,1992
8,160,quantity,0,1992
8,160,sales.m,0,1992
8,170,quantity,0,1992
8,170,sales.m,0,1992
8,190,quantity,0,1992
8,190,sales.m,0,1992
8,200,quantity,1,1992
8,200,sales.m,21,1992
8,900,quantity,25,1992
8,900,sales.m,301,1992
export,110,quantity,4249,1992
export,110,sales.m,13172,1992
export,160,quantity,4201,1992
export,160,sales.m,26730,1992
export,170,quantity,73,1992
export,170,sales.m,728,1992
export,190,quantity,442,1992
export,190,sales.m,2355,1992
export,200,quantity,4918,1992
export,200,sales.m,82458,1992
export,900,quantity,131,1992
export,900,sales.m,1206,1992
1,110,quantity,67,1993
1,110,sales.m,710,1993
1,160,quantity,76,1993
1,160,sales.m,778,1993
1,170,quantity,1,1993
1,170,sales.m,9,1993
1,190,quantity,7,1993
1,190,sales.m,233,1993
1,200,quantity,4,1993
1,200,sales.m,57,1993
1,900,quantity,17,1993
1,900,sales.m,249,1993
11,110,quantity,57,1993
11,110,sales.m,667,1993
11,160,quantity,0,1993
11,160,sales.m,0,1993
11,170,quantity,0,1993
11,170,sales.m,0,1993
11,190,quantity,0,1993
11,190,sales.m,0,1993
11,200,quantity,0,1993
11,200,sales.m,0,1993
11,900,quantity,0,1993
11,900,sales.m,0,1993
12,110,quantity,156,1993
12,110,sales.m,2304,1993
12,160,quantity,1,1993
12,160,sales.m,6,1993
12,170,quantity,3,1993
12,170,sales.m,27,1993
12,190,quantity,5,1993
12,190,sales.m,46,1993
12,200,quantity,68,1993
12,200,sales.m,569,1993
12,900,quantity,22,1993
12,900,sales.m,88,1993
15,110,quantity,6291,1993
15,110,sales.m,16287,1993
15,160,quantity,0,1993
15,160,sales.m,0,1993
15,170,quantity,4,1993
15,170,sales.m,46,1993
15,190,quantity,24,1993
15,190,sales.m,195,1993
15,200,quantity,96,1993
15,200,sales.m,214,1993
15,900,quantity,256,1993
15,900,sales.m,631,1993
16,110,quantity,143,1993
16,110,sales.m,2873,1993
16,160,quantity,12,1993
16,160,sales.m,53,1993
16,170,quantity,9,1993
16,170,sales.m,46,1993
16,190,quantity,17,1993
16,190,sales.m,380,1993
16,200,quantity,6,1993
16,200,sales.m,32,1993
16,900,quantity,9,1993
16,900,sales.m,59,1993
17,110,quantity,418,1993
17,110,sales.m,4254,1993
17,160,quantity,224,1993
17,160,sales.m,2239,1993
17,170,quantity,50,1993
17,170,sales.m,648,1993
17,190,quantity,46,1993
17,190,sales.m,458,1993
17,200,quantity,1480,1993
17,200,sales.m,1818,1993
17,900,quantity,824,1993
17,900,sales.m,1571,1993
2,110,quantity,203,1993
2,110,sales.m,1154,1993
2,160,quantity,2,1993
2,160,sales.m,10,1993
2,170,quantity,0,1993
2,170,sales.m,0,1993
2,190,quantity,24,1993
2,190,sales.m,178,1993
2,200,quantity,8,1993
2,200,sales.m,28,1993
2,900,quantity,3,1993
2,900,sales.m,23,1993
27,110,quantity,159,1993
27,110,sales.m,4938,1993
27,160,quantity,59,1993
27,160,sales.m,311,1993
27,170,quantity,10,1993
27,170,sales.m,102,1993
27,190,quantity,6,1993
27,190,sales.m,114,1993
27,200,quantity,171,1993
27,200,sales.m,538,1993
27,900,quantity,383,1993
27,900,sales.m,3776,1993
3,110,quantity,663,1993
3,110,sales.m,5210,1993
3,160,quantity,700,1993
3,160,sales.m,6049,1993
3,170,quantity,52,1993
3,170,sales.m,478,1993
3,190,quantity,284,1993
3,190,sales.m,2141,1993
3,200,quantity,27,1993
3,200,sales.m,268,1993
3,900,quantity,220,1993
3,900,sales.m,2289,1993
4-2,110,quantity,17,1993
4-2,110,sales.m,189,1993
4-2,160,quantity,97,1993
4-2,160,sales.m,1215,1993
4-2,170,quantity,2,1993
4-2,170,sales.m,46,1993
4-2,190,quantity,3,1993
4-2,190,sales.m,63,1993
4-2,200,quantity,0,1993
4-2,200,sales.m,0,1993
4-2,900,quantity,0,1993
4-2,900,sales.m,247,1993
4-3,110,quantity,331,1993
4-3,110,sales.m,1549,1993
4-3,160,quantity,121,1993
4-3,160,sales.m,589,1993
4-3,170,quantity,0,1993
4-3,170,sales.m,0,1993
4-3,190,quantity,164,1993
4-3,190,sales.m,824,1993
4-3,200,quantity,216,1993
4-3,200,sales.m,365,1993
4-3,900,quantity,57,1993
4-3,900,sales.m,55,1993
4-4,110,quantity,360,1993
4-4,110,sales.m,3477,1993
4-4,160,quantity,411,1993
4-4,160,sales.m,3302,1993
4-4,170,quantity,37,1993
4-4,170,sales.m,271,1993
4-4,190,quantity,298,1993
4-4,190,sales.m,2003,1993
4-4,200,quantity,415,1993
4-4,200,sales.m,2028,1993
4-4,900,quantity,10,1993
4-4,900,sales.m,126,1993
5,110,quantity,1334,1993
5,110,sales.m,5734,1993
5,160,quantity,246,1993
5,160,sales.m,1632,1993
5,170,quantity,29,1993
5,170,sales.m,242,1993
5,190,quantity,397,1993
5,190,sales.m,1922,1993
5,200,quantity,9802,1993
5,200,sales.m,69006,1993
5,900,quantity,123,1993
5,900,sales.m,213,1993
6,110,quantity,120,1993
6,110,sales.m,330,1993
6,160,quantity,9,1993
6,160,sales.m,48,1993
6,170,quantity,0,1993
6,170,sales.m,0,1993
6,190,quantity,102,1993
6,190,sales.m,248,1993
6,200,quantity,425,1993
6,200,sales.m,2309,1993
6,900,quantity,0,1993
6,900,sales.m,0,1993
7-1,110,quantity,13,1993
7-1,110,sales.m,68,1993
7-1,160,quantity,43,1993
7-1,160,sales.m,466,1993
7-1,170,quantity,0,1993
7-1,170,sales.m,0,1993
7-1,190,quantity,3,1993
7-1,190,sales.m,57,1993
7-1,200,quantity,1,1993
7-1,200,sales.m,20,1993
7-1,900,quantity,0,1993
7-1,900,sales.m,0,1993
7-3,110,quantity,1631,1993
7-3,110,sales.m,13785,1993
7-3,160,quantity,3322,1993
7-3,160,sales.m,22208,1993
7-3,170,quantity,196,1993
7-3,170,sales.m,2027,1993
7-3,190,quantity,1275,1993
7-3,190,sales.m,11743,1993
7-3,200,quantity,1807,1993
7-3,200,sales.m,6780,1993
7-3,900,quantity,39,1993
7-3,900,sales.m,319,1993
7-8,110,quantity,88,1993
7-8,110,sales.m,650,1993
7-8,160,quantity,132,1993
7-8,160,sales.m,1080,1993
7-8,170,quantity,4,1993
7-8,170,sales.m,33,1993
7-8,190,quantity,215,1993
7-8,190,sales.m,768,1993
7-8,200,quantity,771,1993
7-8,200,sales.m,2238,1993
7-8,900,quantity,2,1993
7-8,900,sales.m,23,1993
8,110,quantity,362,1993
8,110,sales.m,9355,1993
8,160,quantity,0,1993
8,160,sales.m,0,1993
8,170,quantity,0,1993
8,170,sales.m,0,1993
8,190,quantity,0,1993
8,190,sales.m,0,1993
8,200,quantity,7,1993
8,200,sales.m,74,1993
8,900,quantity,30,1993
8,900,sales.m,165,1993
export,110,quantity,4836,1993
export,110,sales.m,15727,1993
export,160,quantity,4965,1993
export,160,sales.m,30311,1993
export,170,quantity,110,1993
export,170,sales.m,888,1993
export,190,quantity,388,1993
export,190,sales.m,2168,1993
export,200,quantity,6830,1993
export,200,sales.m,110688,1993
export,900,quantity,114,1993
export,900,sales.m,2399,1993
1,110,quantity,41,1994
1,110,sales.m,572,1994
1,160,quantity,97,1994
1,160,sales.m,676,1994
1,170,quantity,4,1994
1,170,sales.m,32,1994
1,190,quantity,27,1994
1,190,sales.m,433,1994
1,200,quantity,4,1994
1,200,sales.m,18,1994
1,900,quantity,12,1994
1,900,sales.m,493,1994
11,110,quantity,86,1994
11,110,sales.m,716,1994
11,160,quantity,0,1994
11,160,sales.m,0,1994
11,170,quantity,0,1994
11,170,sales.m,0,1994
11,190,quantity,15,1994
11,190,sales.m,29,1994
11,200,quantity,0,1994
11,200,sales.m,0,1994
11,900,quantity,5,1994
11,900,sales.m,41,1994
12,110,quantity,142,1994
12,110,sales.m,1872,1994
12,160,quantity,2,1994
12,160,sales.m,7,1994
12,170,quantity,1,1994
12,170,sales.m,23,1994
12,190,quantity,14,1994
12,190,sales.m,33,1994
